testcenter_id	typ_l	mean	p90	suspicious_des
61	Private test center	98.0109409190372	347.757593984963	0
62	Doctor's or dentist's office	2.52941176470588	23.0205882352941	0
63	Private test center	142.981595092025	347.757593984963	0
64	Private test center	45.9166666666667	347.757593984963	0
65	Private test center	149.310344827586	347.757593984963	0
66	Private test center	308.354523227384	347.757593984963	0
67	Doctor's or dentist's office	7.17741935483871	23.0205882352941	0
68	Private test center	194.524017467249	347.757593984963	0
69	Private test center	231.065104166667	347.757593984963	0
70	Private test center	84.7272727272727	347.757593984963	0
71	Private test center	219.046511627907	347.757593984963	0
72	Private test center	227.004587155963	347.757593984963	0
73	Private test center	6.24	347.757593984963	0
74	Doctor's or dentist's office	8.29874213836478	23.0205882352941	0
75	Doctor's or dentist's office	1	23.0205882352941	0
76	Doctor's or dentist's office	1	23.0205882352941	0
77	Private test center	205.173684210526	347.757593984963	0
78	Private test center	3.82142857142857	347.757593984963	0
79	Doctor's or dentist's office	5.7	23.0205882352941	0
80	Pharmacy	248.94	164.238227401301	1
81	Private test center	55.1842105263158	347.757593984963	0
82	Doctor's or dentist's office	16.9444444444444	23.0205882352941	0
83	Doctor's or dentist's office	6.44	23.0205882352941	0
84	Private test center	165.384615384615	347.757593984963	0
85	Doctor's or dentist's office	3.44444444444444	23.0205882352941	0
86	Doctor's or dentist's office	6.65432098765432	23.0205882352941	0
87	Doctor's or dentist's office	3.14705882352941	23.0205882352941	0
88	Private test center	71.6222222222222	347.757593984963	0
89	Pharmacy	40.6642335766423	164.238227401301	0
90	Private test center	925.444444444444	347.757593984963	1
91	Private test center	18.1897810218978	347.757593984963	0
92	Doctor's or dentist's office	1.75	23.0205882352941	0
93	Doctor's or dentist's office	2	23.0205882352941	0
94	Doctor's or dentist's office	3.42857142857143	23.0205882352941	0
95	Private test center	116.253623188406	347.757593984963	0
96	Private test center	153.920245398773	347.757593984963	0
97	Pharmacy	53.2693333333333	164.238227401301	0
98	Private test center	204.322580645161	347.757593984963	0
99	Doctor's or dentist's office	4.05	23.0205882352941	0
100	Private test center	189.353065539112	347.757593984963	0
101	Doctor's or dentist's office	87.4090909090909	23.0205882352941	1
102	Doctor's or dentist's office	3.05714285714286	23.0205882352941	0
103	Doctor's or dentist's office	2	23.0205882352941	0
104	Doctor's or dentist's office	4.5	23.0205882352941	0
105	Private test center	108.853658536585	347.757593984963	0
106	Doctor's or dentist's office	1.78571428571429	23.0205882352941	0
107	Doctor's or dentist's office	2.53012048192771	23.0205882352941	0
108	Doctor's or dentist's office	12.375	23.0205882352941	0
109	Doctor's or dentist's office	3.56	23.0205882352941	0
110	Doctor's or dentist's office	5	23.0205882352941	0
111	Private test center	39	347.757593984963	0
112	Private test center	110.857142857143	347.757593984963	0
113	Private test center	110.114634146341	347.757593984963	0
114	Private test center	157.909090909091	347.757593984963	0
115	Private test center	64	347.757593984963	0
116	Doctor's or dentist's office	186.069529652352	23.0205882352941	1
117	Doctor's or dentist's office	2.29166666666667	23.0205882352941	0
118	Doctor's or dentist's office	76.8888888888889	23.0205882352941	1
119	Doctor's or dentist's office	2.3859649122807	23.0205882352941	0
120	Private test center	23.5555555555556	347.757593984963	0
121	Private test center	58.2916666666667	347.757593984963	0
122	Private test center	74.25	347.757593984963	0
123	Private test center	20.06	347.757593984963	0
124	Private test center	70.7777777777778	347.757593984963	0
125	Doctor's or dentist's office	7.11764705882353	23.0205882352941	0
126	Doctor's or dentist's office	3.71698113207547	23.0205882352941	0
127	Private test center	269.56157635468	347.757593984963	0
128	Doctor's or dentist's office	3.05405405405405	23.0205882352941	0
129	Doctor's or dentist's office	8.75675675675676	23.0205882352941	0
130	Doctor's or dentist's office	12.7894736842105	23.0205882352941	0
131	Doctor's or dentist's office	5.20833333333333	23.0205882352941	0
132	Doctor's or dentist's office	2.98275862068966	23.0205882352941	0
133	Doctor's or dentist's office	1.25	23.0205882352941	0
134	Doctor's or dentist's office	2.19230769230769	23.0205882352941	0
135	Private test center	64.1086956521739	347.757593984963	0
136	Private test center	111.525714285714	347.757593984963	0
137	Private test center	731.384615384615	347.757593984963	1
138	Doctor's or dentist's office	4.20779220779221	23.0205882352941	0
139	Private test center	183.065217391304	347.757593984963	0
140	Pharmacy	24.075	164.238227401301	0
141	Doctor's or dentist's office	4.43478260869565	23.0205882352941	0
142	Doctor's or dentist's office	3.10313901345291	23.0205882352941	0
143	Doctor's or dentist's office	13.7297297297297	23.0205882352941	0
144	Doctor's or dentist's office	4.07619047619048	23.0205882352941	0
145	Private test center	88.7913043478261	347.757593984963	0
146	Doctor's or dentist's office	7.09615384615385	23.0205882352941	0
147	Private test center	67.0308641975309	347.757593984963	0
148	Pharmacy	88.8535211267606	164.238227401301	0
149	Private test center	694	347.757593984963	1
150	Doctor's or dentist's office	1.25	23.0205882352941	0
151	Private test center	59.6448087431694	347.757593984963	0
152	Doctor's or dentist's office	3	23.0205882352941	0
153	Doctor's or dentist's office	7.51612903225806	23.0205882352941	0
154	Private test center	74.6666666666667	347.757593984963	0
155	Doctor's or dentist's office	43	23.0205882352941	1
156	Private test center	183.75	347.757593984963	0
157	Doctor's or dentist's office	2.17910447761194	23.0205882352941	0
158	Doctor's or dentist's office	3.5	23.0205882352941	0
159	Private test center	89.4817518248175	347.757593984963	0
160	Private test center	103.787128712871	347.757593984963	0
161	Private test center	79.2392344497608	347.757593984963	0
162	Doctor's or dentist's office	3.6046511627907	23.0205882352941	0
163	Doctor's or dentist's office	2.5	23.0205882352941	0
164	Doctor's or dentist's office	3.875	23.0205882352941	0
165	Doctor's or dentist's office	5.07894736842105	23.0205882352941	0
166	Private test center	178.819672131148	347.757593984963	0
167	Private test center	24.9609375	347.757593984963	0
168	Private test center	61.85	347.757593984963	0
169	Doctor's or dentist's office	5.11111111111111	23.0205882352941	0
170	Private test center	33.9659863945578	347.757593984963	0
171	Doctor's or dentist's office	3.95705521472393	23.0205882352941	0
172	Private test center	91.5284738041002	347.757593984963	0
173	Private test center	99.983660130719	347.757593984963	0
174	Doctor's or dentist's office	1.8	23.0205882352941	0
175	Private test center	23.5	347.757593984963	0
176	Private test center	152.749226006192	347.757593984963	0
177	Private test center	271.440414507772	347.757593984963	0
178	Private test center	37.32	347.757593984963	0
179	Doctor's or dentist's office	8.72199170124481	23.0205882352941	0
180	Private test center	508.383333333333	347.757593984963	1
181	Doctor's or dentist's office	7.87755102040816	23.0205882352941	0
182	Private test center	71.619335347432	347.757593984963	0
183	Pharmacy	76.4533333333333	164.238227401301	0
184	Doctor's or dentist's office	5.54054054054054	23.0205882352941	0
185	Pharmacy	53.025641025641	164.238227401301	0
186	Private test center	169.324384787472	347.757593984963	0
187	Doctor's or dentist's office	6.27272727272727	23.0205882352941	0
188	Private test center	242.193621867882	347.757593984963	0
189	Private test center	64.8218390804598	347.757593984963	0
190	Doctor's or dentist's office	1.90322580645161	23.0205882352941	0
191	Doctor's or dentist's office	11.1111111111111	23.0205882352941	0
192	Private test center	522.356770833333	347.757593984963	1
193	Private test center	243.616666666667	347.757593984963	0
194	Doctor's or dentist's office	1.52631578947368	23.0205882352941	0
195	Private test center	74.2671755725191	347.757593984963	0
196	Doctor's or dentist's office	1.85714285714286	23.0205882352941	0
197	Private test center	81.4274193548387	347.757593984963	0
198	Private test center	106.739130434783	347.757593984963	0
199	Private test center	136.106930693069	347.757593984963	0
200	Pharmacy	67.2005649717514	164.238227401301	0
201	Pharmacy	13.8263888888889	164.238227401301	0
202	Private test center	26.4594594594595	347.757593984963	0
203	Doctor's or dentist's office	1.4375	23.0205882352941	0
204	Doctor's or dentist's office	1.96875	23.0205882352941	0
205	Private test center	161.073529411765	347.757593984963	0
206	Doctor's or dentist's office	2.12121212121212	23.0205882352941	0
207	Doctor's or dentist's office	1.8695652173913	23.0205882352941	0
208	Doctor's or dentist's office	2.67415730337079	23.0205882352941	0
209	Private test center	98.4210526315789	347.757593984963	0
210	Private test center	48.241935483871	347.757593984963	0
211	Private test center	193.095238095238	347.757593984963	0
212	Private test center	200.709090909091	347.757593984963	0
213	Pharmacy	26.0684931506849	164.238227401301	0
214	Private test center	1962.72727272727	347.757593984963	1
215	Pharmacy	153.403887688985	164.238227401301	0
216	Pharmacy	189.051446945338	164.238227401301	1
217	Private test center	72.271523178808	347.757593984963	0
218	Doctor's or dentist's office	4.4	23.0205882352941	0
219	Doctor's or dentist's office	3	23.0205882352941	0
220	Doctor's or dentist's office	9.11428571428571	23.0205882352941	0
221	Private test center	429.943661971831	347.757593984963	1
222	Private test center	26.6363636363636	347.757593984963	0
223	Doctor's or dentist's office	2.7027027027027	23.0205882352941	0
224	Doctor's or dentist's office	1.44318181818182	23.0205882352941	0
225	Private test center	391.144927536232	347.757593984963	1
226	Private test center	74.3428571428571	347.757593984963	0
227	Pharmacy	32.3718592964824	164.238227401301	0
228	Doctor's or dentist's office	19.5423728813559	23.0205882352941	0
229	Private test center	33.625	347.757593984963	0
230	Doctor's or dentist's office	6.94117647058824	23.0205882352941	0
231	Private test center	415.484949832776	347.757593984963	1
232	Pharmacy	120.363076923077	164.238227401301	0
233	Private test center	202.375	347.757593984963	0
234	Doctor's or dentist's office	3.70833333333333	23.0205882352941	0
235	Private test center	179.176470588235	347.757593984963	0
236	Doctor's or dentist's office	1.46153846153846	23.0205882352941	0
237	Doctor's or dentist's office	3.45283018867925	23.0205882352941	0
238	Doctor's or dentist's office	5.21052631578947	23.0205882352941	0
239	Private test center	97.3035714285714	347.757593984963	0
240	Private test center	106.610441767068	347.757593984963	0
241	Private test center	47.2	347.757593984963	0
242	Doctor's or dentist's office	16.4347826086957	23.0205882352941	0
243	Doctor's or dentist's office	5	23.0205882352941	0
244	Doctor's or dentist's office	1.85714285714286	23.0205882352941	0
245	Private test center	187.742857142857	347.757593984963	0
246	Private test center	61.0416666666667	347.757593984963	0
247	Private test center	134.875	347.757593984963	0
248	Private test center	315.321649484536	347.757593984963	0
249	Private test center	3296.36	347.757593984963	1
250	Private test center	335.418803418803	347.757593984963	0
251	Doctor's or dentist's office	2.85	23.0205882352941	0
252	Private test center	422.79545959596	347.757593984963	1
253	Private test center	120.536231884058	347.757593984963	0
254	Doctor's or dentist's office	7.38429752066116	23.0205882352941	0
255	Doctor's or dentist's office	2.125	23.0205882352941	0
256	Private test center	10.5	347.757593984963	0
257	Doctor's or dentist's office	14.7539682539683	23.0205882352941	0
258	Private test center	105.508474576271	347.757593984963	0
259	Doctor's or dentist's office	4.31746031746032	23.0205882352941	0
260	Doctor's or dentist's office	2.7183908045977	23.0205882352941	0
261	Private test center	246.721518987342	347.757593984963	0
262	Doctor's or dentist's office	4.84210526315789	23.0205882352941	0
263	Doctor's or dentist's office	2.58571428571429	23.0205882352941	0
264	Private test center	128.564102564103	347.757593984963	0
265	Private test center	138.045454545455	347.757593984963	0
266	Doctor's or dentist's office	48.7890909090909	23.0205882352941	1
267	Private test center	187.523026315789	347.757593984963	0
268	Private test center	122.45652173913	347.757593984963	0
269	Doctor's or dentist's office	3.33333333333333	23.0205882352941	0
270	Private test center	87.2233502538071	347.757593984963	0
271	Doctor's or dentist's office	2.68965517241379	23.0205882352941	0
272	Doctor's or dentist's office	1.5	23.0205882352941	0
273	Doctor's or dentist's office	1032	23.0205882352941	1
274	Private test center	85.9523809523809	347.757593984963	0
275	Doctor's or dentist's office	4	23.0205882352941	0
276	Private test center	227.77027027027	347.757593984963	0
277	Doctor's or dentist's office	20	23.0205882352941	0
278	Doctor's or dentist's office	6.93103448275862	23.0205882352941	0
279	Private test center	211.766519823789	347.757593984963	0
280	Private test center	127.405405405405	347.757593984963	0
281	Private test center	126.334630350195	347.757593984963	0
282	Doctor's or dentist's office	2	23.0205882352941	0
283	Doctor's or dentist's office	5.5	23.0205882352941	0
284	Doctor's or dentist's office	12.1621621621622	23.0205882352941	0
285	Doctor's or dentist's office	2	23.0205882352941	0
286	Doctor's or dentist's office	18	23.0205882352941	0
287	Private test center	100.739583333333	347.757593984963	0
288	Doctor's or dentist's office	3.85714285714286	23.0205882352941	0
289	Private test center	81.8930817610063	347.757593984963	0
290	Doctor's or dentist's office	6.28717948717949	23.0205882352941	0
291	Doctor's or dentist's office	2.15789473684211	23.0205882352941	0
292	Private test center	102.154205607477	347.757593984963	0
293	Doctor's or dentist's office	3.06224066390041	23.0205882352941	0
294	Doctor's or dentist's office	4.87755102040816	23.0205882352941	0
295	Doctor's or dentist's office	3.75	23.0205882352941	0
296	Private test center	82.7474747474748	347.757593984963	0
297	Private test center	206.35393258427	347.757593984963	0
298	Doctor's or dentist's office	6.11111111111111	23.0205882352941	0
299	Doctor's or dentist's office	2.30769230769231	23.0205882352941	0
300	Private test center	156.011730205279	347.757593984963	0
301	Pharmacy	80.7079037800687	164.238227401301	0
302	Private test center	224.785365853659	347.757593984963	0
303	Doctor's or dentist's office	3.82352941176471	23.0205882352941	0
304	Private test center	16.1935483870968	347.757593984963	0
305	Doctor's or dentist's office	4.1025641025641	23.0205882352941	0
306	Pharmacy	139.856097560976	164.238227401301	0
307	Doctor's or dentist's office	3.70588235294118	23.0205882352941	0
308	Doctor's or dentist's office	5.3728813559322	23.0205882352941	0
309	Doctor's or dentist's office	1.77049180327869	23.0205882352941	0
310	Doctor's or dentist's office	34.7877358490566	23.0205882352941	1
311	Private test center	42.9574468085106	347.757593984963	0
312	Private test center	212.597260273973	347.757593984963	0
313	Doctor's or dentist's office	3.75	23.0205882352941	0
314	Doctor's or dentist's office	5.86363636363636	23.0205882352941	0
315	Private test center	34.6782608695652	347.757593984963	0
316	Private test center	242.363636363636	347.757593984963	0
317	Doctor's or dentist's office	13.2466666666667	23.0205882352941	0
318	Doctor's or dentist's office	14.4285714285714	23.0205882352941	0
319	Private test center	53.9574468085106	347.757593984963	0
320	Private test center	15.1333333333333	347.757593984963	0
321	Private test center	97.225	347.757593984963	0
322	Private test center	359.690871369295	347.757593984963	1
323	Private test center	88.9308641975309	347.757593984963	0
324	Private test center	125.434210526316	347.757593984963	0
325	Private test center	280.447257383966	347.757593984963	0
326	Pharmacy	25.4732824427481	164.238227401301	0
327	Private test center	121.468253968254	347.757593984963	0
328	Private test center	121.328358208955	347.757593984963	0
329	Private test center	317.464788732394	347.757593984963	0
330	Pharmacy	33.5401459854015	164.238227401301	0
331	Private test center	29.4252631578947	347.757593984963	0
332	Doctor's or dentist's office	5.34090909090909	23.0205882352941	0
333	Doctor's or dentist's office	1.61538461538462	23.0205882352941	0
334	Doctor's or dentist's office	3.18781725888325	23.0205882352941	0
335	Doctor's or dentist's office	126.427480916031	23.0205882352941	1
336	Private test center	103.357142857143	347.757593984963	0
337	Private test center	145.787878787879	347.757593984963	0
338	Private test center	266.682403433476	347.757593984963	0
339	Doctor's or dentist's office	21.1867088607595	23.0205882352941	0
340	Doctor's or dentist's office	14.801724137931	23.0205882352941	0
341	Doctor's or dentist's office	3.84615384615385	23.0205882352941	0
342	Doctor's or dentist's office	1	23.0205882352941	0
343	Private test center	273.268041237113	347.757593984963	0
344	Doctor's or dentist's office	10.5376884422111	23.0205882352941	0
345	Private test center	40.4920634920635	347.757593984963	0
346	Private test center	48.5714285714286	347.757593984963	0
347	Doctor's or dentist's office	2.05084745762712	23.0205882352941	0
348	Private test center	130.857142857143	347.757593984963	0
349	Private test center	295.621676891616	347.757593984963	0
350	Doctor's or dentist's office	9.95	23.0205882352941	0
351	Doctor's or dentist's office	11.3673469387755	23.0205882352941	0
352	Private test center	117.033333333333	347.757593984963	0
353	Doctor's or dentist's office	4.87234042553191	23.0205882352941	0
354	Pharmacy	161.481203007519	164.238227401301	0
355	Doctor's or dentist's office	2.25	23.0205882352941	0
356	Private test center	47.1372549019608	347.757593984963	0
357	Private test center	89.0642201834862	347.757593984963	0
358	Doctor's or dentist's office	180.485875706215	23.0205882352941	1
359	Doctor's or dentist's office	16.0714285714286	23.0205882352941	0
360	Doctor's or dentist's office	3.77777777777778	23.0205882352941	0
361	Private test center	68.1621621621622	347.757593984963	0
362	Doctor's or dentist's office	1.47619047619048	23.0205882352941	0
363	Private test center	109.545454545455	347.757593984963	0
364	Private test center	477.55614973262	347.757593984963	1
365	Private test center	46.3063063063063	347.757593984963	0
366	Private test center	54.1944444444444	347.757593984963	0
367	Private test center	69.4247787610619	347.757593984963	0
368	Doctor's or dentist's office	3.09459459459459	23.0205882352941	0
369	Private test center	11.0666666666667	347.757593984963	0
370	Doctor's or dentist's office	17.1294117647059	23.0205882352941	0
371	Doctor's or dentist's office	6.47916666666667	23.0205882352941	0
372	Private test center	185.502487562189	347.757593984963	0
373	Pharmacy	9.25531914893617	164.238227401301	0
374	Private test center	182.742990654206	347.757593984963	0
375	Private test center	45.4545454545455	347.757593984963	0
376	Doctor's or dentist's office	20.1704035874439	23.0205882352941	0
377	Doctor's or dentist's office	4.93548387096774	23.0205882352941	0
378	Private test center	41.7887323943662	347.757593984963	0
379	Private test center	106.005899705015	347.757593984963	0
380	Private test center	227.404522613065	347.757593984963	0
381	Doctor's or dentist's office	2.07070707070707	23.0205882352941	0
382	Doctor's or dentist's office	5.58783783783784	23.0205882352941	0
383	Private test center	22.3333333333333	347.757593984963	0
384	Private test center	72.707656612529	347.757593984963	0
385	Doctor's or dentist's office	1.44827586206897	23.0205882352941	0
386	Private test center	61.8095238095238	347.757593984963	0
387	Private test center	31.3814432989691	347.757593984963	0
388	Private test center	71.969512195122	347.757593984963	0
389	Private test center	136.05	347.757593984963	0
390	Private test center	18.1333333333333	347.757593984963	0
391	Doctor's or dentist's office	2.30769230769231	23.0205882352941	0
392	Private test center	95.2450980392157	347.757593984963	0
393	Doctor's or dentist's office	3.92307692307692	23.0205882352941	0
394	Doctor's or dentist's office	3.5	23.0205882352941	0
395	Private test center	85.825	347.757593984963	0
396	Doctor's or dentist's office	2.3	23.0205882352941	0
397	Private test center	158.108695652174	347.757593984963	0
398	Doctor's or dentist's office	115.634146341463	23.0205882352941	1
399	Pharmacy	21.5793103448276	164.238227401301	0
400	Doctor's or dentist's office	4.20863309352518	23.0205882352941	0
401	Doctor's or dentist's office	3.01960784313725	23.0205882352941	0
402	Private test center	167.345132743363	347.757593984963	0
403	Doctor's or dentist's office	6.18965517241379	23.0205882352941	0
404	Pharmacy	50.9507772020725	164.238227401301	0
405	Pharmacy	133.390070921986	164.238227401301	0
406	Private test center	338.352517985611	347.757593984963	0
407	Private test center	34.4905660377358	347.757593984963	0
408	Doctor's or dentist's office	7.66666666666667	23.0205882352941	0
409	Doctor's or dentist's office	4.97435897435897	23.0205882352941	0
410	Private test center	83.9655172413793	347.757593984963	0
